startup_id,cluster,log_funding,funding_rounds,years_since_founded,num_round_types_used,category_count
5350,3,12.765691290604371,2,8.0,1,1.0
5352,2,15.68944369352905,1,10.0,2,1.0
5353,2,16.45095099736811,2,8.0,2,1.0
5354,2,13.910821646859095,2,9.4,2,2.0
5357,2,14.47463859372784,1,6.0,1,1.0
5358,1,16.04552506565036,4,8.1,3,1.0
5359,1,18.105970012811294,4,13.0,5,2.0
5360,0,14.220976332738882,1,2.6,1,9.0
5361,2,18.936493915199545,2,19.0,1,1.0
5362,3,12.323860125621126,1,6.0,2,1.0
5363,1,18.09078683659948,3,5.0,4,3.0
5364,2,14.053248688400876,2,13.0,1,1.0
5367,2,14.690979711984754,1,0.9,1,1.0
5369,2,15.201805169084134,1,8.0,2,1.0
5370,2,14.557448378884015,1,17.0,1,1.0
5371,3,12.429220196836383,1,3.0,1,2.0
5372,3,13.45883704259595,1,2.0,1,2.0
5373,3,12.484094457554292,1,5.3,1,1.0
5374,3,12.765691290604371,1,7.1,1,1.0
5375,3,12.676079399771027,2,5.0,1,1.0
5376,4,17.147715103853763,1,136.0,1,1.0
5377,2,17.974393656948944,2,11.0,3,4.0
5379,3,11.51293546492023,1,4.3,1,4.0
5380,2,15.233303828391568,2,3.0,2,1.0
5381,2,15.068273812173887,1,5.8,2,2.0
5383,1,15.957822433255267,7,6.7,2,3.0
5384,3,14.026582337760486,2,3.7,1,3.0
5385,3,13.361381852676738,1,4.0,1,1.0
5386,1,14.494180446426634,3,7.0,3,1.0
5387,0,15.955576839107596,2,10.0,2,5.0
5388,1,18.629185947533987,8,12.0,7,1.0
5389,2,16.13002432063782,3,2.0,1,3.0
5390,2,15.181602466868654,1,16.0,1,1.0
5391,0,14.508658238524095,1,1.9,2,6.0
5394,1,17.615484081955163,5,15.0,5,2.0
5395,3,12.487462463202602,1,2.8,1,1.0
5396,3,14.051405266627896,1,0.7,1,3.0
5397,2,14.914123179965662,2,19.9,1,1.0
5398,3,12.496104455185966,1,2.0,1,2.0
5399,2,15.38179062490113,1,24.0,1,1.0
5401,3,9.916699884008263,1,2.0,1,1.0
5402,1,16.785925074816024,4,4.0,3,2.0
5404,3,12.884372650237859,1,1.7,1,3.0
5407,2,15.76142084987672,1,14.0,1,1.0
5408,3,12.254862809699606,1,4.0,1,4.0
5409,3,13.592368256649284,1,5.0,1,3.0
5411,3,14.508658238524095,1,1.0,1,1.0
5414,2,17.50439003707821,2,4.0,2,4.0
5415,2,17.370858648025116,2,2.0,3,2.0
5416,2,16.300417291085605,2,2.0,2,3.0
5418,0,14.731801689838349,1,8.9,2,4.0
5420,3,14.508658238524095,1,1.2,1,1.0
5421,3,14.220976332738882,1,4.0,1,1.0
5422,0,16.001561947061912,2,2.8,3,5.0
5423,3,11.775297421715827,1,11.0,1,1.0
5425,3,12.314931534737134,4,2.0,1,2.0
5426,1,17.262318482725615,6,6.5,5,4.0
5427,3,12.807655372286902,1,8.0,1,1.0
5428,3,10.819798284210286,1,5.7,1,3.0
5429,2,17.52173867498285,3,20.0,2,1.0
5432,2,16.489659276356317,2,1.1,2,3.0
5433,2,13.503858145353911,3,2.0,2,2.0
5434,2,16.40327466837995,2,12.1,3,1.0
5435,1,17.297058323039852,3,3.7,3,2.0
5436,3,13.559564850417685,1,1.3,1,2.0
5438,3,13.968939548865286,1,6.0,1,2.0
5439,3,10.596659732783579,1,2.0,1,4.0
5440,2,17.03578544369026,2,4.0,3,1.0
5443,2,16.118095750958314,1,4.0,1,1.0
5444,0,13.407543823396258,1,3.0,1,4.0
5446,2,16.213405921671733,2,7.2,3,4.0
5447,1,17.522966422191022,3,10.3,4,3.0
5450,1,17.138746434192754,4,11.0,5,2.0
5451,2,16.929025911619092,2,9.1,2,1.0
5452,3,13.592368256649284,1,2.0,1,1.0
5454,0,16.118095750958314,3,4.0,1,4.0
5455,2,15.661349037866794,2,5.0,3,2.0
5458,1,17.524192663884193,6,14.6,2,1.0
5462,3,10.714439990727769,2,4.2,2,2.0
5466,2,15.894952224644102,1,12.0,2,1.0
5467,0,14.508658238524095,1,2.0,1,8.0
5469,3,12.899222326086994,2,4.0,2,2.0
5471,0,13.676249640055394,2,5.0,2,4.0
5472,3,12.807655372286902,2,4.3,2,1.0
5473,0,15.444751293772967,1,4.6,2,5.0
5474,3,10.12667110305036,1,3.0,1,1.0
5476,3,12.75130259456002,1,6.3,1,3.0
5477,3,13.017005083966255,2,2.3,2,3.0
5478,1,16.171446921260014,4,3.9,4,3.0
5479,3,12.429220196836383,1,5.0,1,2.0
5481,2,14.077875591662238,2,7.0,3,2.0
5484,1,17.1654146803266,4,6.6,4,1.0
5485,3,10.596659732783579,1,3.0,1,4.0
5488,3,10.819798284210286,1,3.9,1,1.0
5489,0,11.51293546492023,1,3.2,1,5.0
5490,3,12.429220196836383,1,11.0,1,1.0
5492,2,13.45883704259595,1,13.0,2,1.0
5493,0,15.201805169084134,2,3.8,3,5.0
5494,2,16.118095750958314,1,3.0,1,1.0
5496,3,10.87806606028079,1,3.9,1,1.0
5497,2,14.346139397261565,1,15.0,2,1.0
5503,2,15.123843647884687,2,4.5,1,1.0
5504,2,15.251033796528663,3,2.7,2,2.0
5505,0,11.51293546492023,1,2.5,1,7.0
5506,2,18.5159909328476,2,9.0,3,4.0
5507,3,12.206077645517674,1,2.0,1,1.0
5510,3,10.819798284210286,1,7.0,1,1.0
5511,3,13.263864675787632,1,4.0,1,1.0
5512,3,11.229487705996814,2,1.3,2,1.0
5515,1,18.071123281966894,7,13.0,8,2.0
5519,2,16.066802461833923,2,15.1,2,1.0
5520,2,18.420680753952364,1,5.0,1,1.0
5522,3,8.517393171418904,1,1.3,1,1.0
5525,1,17.154832571369333,3,10.0,4,3.0
5526,2,18.826145858727198,1,5.0,1,1.0
5527,3,12.793862088206213,1,1.5,1,3.0
5530,1,17.905898586753803,5,10.0,4,1.0
5532,2,15.625437494813886,1,19.0,1,4.0
5533,2,20.72326583794641,1,31.0,1,4.0
5534,3,4.61512051684126,1,1.9,1,1.0
5535,2,16.523528491879237,1,18.0,1,1.0
5536,0,14.038654909278163,1,5.2,1,6.0
5538,2,14.731801689838349,1,11.0,2,1.0
5542,0,16.454567959008102,3,3.3,1,4.0
5545,2,14.731801689838349,2,5.0,2,1.0
5546,1,14.779832308787173,3,4.3,3,4.0
5548,0,14.80876270134486,2,2.5,2,15.0
5550,2,14.221076327672556,1,16.0,1,1.0
5551,0,12.611541086966115,1,2.4,1,6.0
5552,1,17.147715103853763,3,9.0,4,4.0
5554,3,12.206077645517674,1,6.0,1,1.0
5555,2,15.594938134337008,2,10.9,2,1.0
5556,2,16.118095750958314,1,9.0,2,3.0
5559,2,14.292744857791051,1,11.7,1,1.0
5560,3,12.429220196836383,1,4.0,1,1.0
5563,0,13.122365377402328,1,2.3,1,7.0
5564,1,16.960739885721225,4,5.0,4,3.0
5565,2,16.118095750958314,1,11.0,2,1.0
5569,3,13.815511557963774,1,5.0,1,1.0
5570,0,15.856731016694035,2,3.1,2,4.0
5571,1,17.752718952109667,7,14.3,4,1.0
5573,1,17.516812556768127,5,8.0,4,3.0
5574,3,13.815511557963774,1,6.0,1,1.0
5576,1,17.913182926890347,9,7.6,7,1.0
5580,2,14.80876270134486,1,1.8,1,1.0
5581,1,17.026401185838335,3,3.0,3,4.0
5583,3,10.12667110305036,1,7.0,1,2.0
5585,2,15.150511887854474,1,0.7,2,1.0
5587,3,14.220976332738882,1,5.0,1,1.0
5588,3,11.487617913343598,1,3.0,1,1.0
5589,2,14.557448378884015,2,5.0,1,3.0
5591,0,17.147715103853763,2,8.0,3,6.0
5592,0,10.12667110305036,1,2.0,1,10.0
5593,2,16.811242881518265,1,1.0,2,1.0
5594,2,17.216707972959764,1,8.3,2,1.0
5595,0,15.29711532616119,1,3.0,1,6.0
5596,0,10.819798284210286,1,3.3,1,9.0
5598,3,13.815511557963774,1,3.9,1,1.0
5601,2,15.607270193858982,2,7.7,2,2.0
5603,3,13.710151153416941,1,2.0,1,1.0
5606,3,11.51293546492023,1,2.0,1,4.0
5607,1,15.702580358511794,5,6.8,3,2.0
5608,1,17.501121125084047,4,4.6,3,1.0
5609,1,17.122397296785223,7,9.7,7,6.0
5613,2,16.37515540984081,2,7.9,3,1.0
5614,0,14.666266005430696,2,11.0,3,9.0
5615,3,13.122365377402328,1,5.0,2,1.0
5617,0,14.496079462646344,2,3.1,2,4.0
5619,3,11.736077016252437,1,9.0,1,1.0
5620,3,10.596659732783579,1,0.8,1,4.0
5621,1,15.925723879522977,3,3.0,3,5.0
5622,2,15.762985196852618,2,4.0,1,1.0
5623,0,13.815511557963774,1,3.0,1,6.0
5624,3,13.122365377402328,1,3.0,1,1.0
5626,2,17.233237274364523,1,3.4,2,4.0
5627,3,13.304686600863562,1,0.7,1,1.0
5628,0,14.521080752349816,2,1.4,2,4.0
5631,0,13.413853191198937,1,0.8,1,4.0
5633,1,15.692929087435928,3,8.5,3,1.0
5637,3,9.90353755128617,1,9.0,1,3.0
5638,3,11.736077016252437,1,6.6,1,3.0
5639,0,13.815511557963774,1,5.7,1,6.0
5640,1,16.5563506464056,3,9.9,4,3.0
5641,3,9.90353755128617,1,3.5,1,2.0
5642,1,15.894952224644102,4,6.2,2,1.0
5644,2,14.914123179965662,1,8.7,1,3.0
5645,0,11.156264806643742,1,1.0,1,5.0
5646,0,13.304686600863562,1,1.6,1,7.0
5647,3,9.433563920090563,1,3.6,1,4.0
5648,3,14.26890895529286,1,4.1,1,3.0
5649,3,10.819798284210286,1,5.4,1,4.0
5652,1,15.377857072508109,4,3.3,3,1.0
5653,0,11.975816358578761,2,3.3,1,6.0
5654,2,17.72753358339242,1,8.7,1,1.0
5655,1,20.7030631306493,5,14.0,1,1.0
5656,2,15.424948670398354,2,5.0,1,3.0
5659,2,15.424948670398354,2,4.8,2,1.0
5660,3,13.742940940397677,1,2.4,1,3.0
5662,0,16.811242881518265,3,4.9,2,8.0
5663,0,12.206077645517674,1,1.3,1,5.0
5664,2,15.78262305453032,2,4.8,3,2.0
5665,3,11.695255355062795,1,2.0,1,3.0
5666,1,17.529082649058825,3,6.0,4,1.0
5667,1,17.748316122163587,4,5.0,5,2.0
5668,3,14.690979711984754,1,1.9,1,3.0
5671,3,10.596659732783579,1,4.0,1,3.0
5673,3,13.122365377402328,1,5.3,1,3.0
5674,3,13.55289306143625,2,4.4,2,3.0
5677,3,13.07107218827772,2,1.9,2,2.0
5678,3,12.832013750189885,1,4.0,1,1.0
5680,1,15.77137117931546,5,6.0,2,1.0
5681,0,12.429220196836383,1,2.5,1,7.0
5682,1,18.906188565887913,4,7.0,2,1.0
5684,2,14.92423917030864,1,6.0,1,1.0
5685,3,13.815511557963774,1,2.0,1,1.0
5686,0,17.997560715872655,3,4.0,1,5.0
5687,1,17.87595358575207,3,3.0,4,3.0
5688,3,11.06341442102333,1,7.0,1,3.0
5689,3,11.51293546492023,1,8.0,1,4.0
5690,2,17.539559477111926,2,12.0,2,1.0
5691,2,17.63760887774627,2,13.0,2,2.0
5692,1,16.765198945372877,4,11.4,4,2.0
5694,2,14.085538458535822,1,9.0,1,1.0
5695,1,15.940761755078382,8,4.0,3,4.0
5696,2,14.403121651899157,1,11.0,1,1.0
5697,1,16.41820031748273,5,15.0,2,1.0
5698,0,11.49540283650021,1,5.0,1,5.0
5699,2,15.855756516175076,1,9.0,1,1.0
5701,3,12.828177534547214,1,4.0,1,4.0
5704,2,15.607270193858982,1,15.0,2,1.0
5705,2,16.141393242178204,2,19.0,2,1.0
5706,2,14.038646909252563,2,7.8,2,1.0
5708,2,17.437107409390315,2,5.0,1,1.0
5713,1,18.405567116294602,4,6.0,5,5.0
5714,2,16.410765339548004,1,13.0,2,1.0
5715,2,14.508658238524095,1,10.0,2,1.0
5716,1,15.967876416196708,4,9.0,3,1.0
5718,3,12.611541086966115,1,5.6,1,1.0
5719,2,15.325597859032753,2,10.0,2,2.0
5723,2,17.707330876483063,2,16.0,3,2.0
5730,2,14.334609066853728,1,28.0,1,1.0
5731,2,16.40665241575519,3,4.0,2,2.0
5732,2,14.914123179965662,1,15.0,1,1.0
5734,2,14.914123179965662,1,11.0,1,1.0
5735,2,16.02378508137718,1,34.0,1,1.0
5736,2,13.815511557963774,1,14.0,1,1.0
5741,1,16.756469858486014,4,12.0,3,2.0
5742,0,15.201805169084134,2,4.0,1,4.0
5743,3,13.815511557963774,1,3.0,1,1.0
5744,0,13.28787951079572,2,3.4,2,7.0
5745,2,15.201805169084134,1,13.0,2,1.0
5746,2,13.603339092561427,2,12.0,1,1.0
5747,3,10.819798284210286,1,5.0,1,1.0
5749,1,19.213673264006914,7,17.0,6,1.0
5750,2,18.20995972498239,1,5.0,1,1.0
5751,3,13.304686600863562,1,4.0,1,1.0
5753,1,18.746380890811885,5,23.0,4,1.0
5756,2,17.129696599000436,2,3.0,3,1.0
5757,2,16.257857680289998,2,29.0,2,3.0
5759,2,13.933294482509151,2,4.0,2,1.0
5760,2,17.140546614632086,2,13.1,3,2.0
5761,1,17.49883684675718,7,4.5,3,2.0
5762,2,15.356138010844782,1,8.5,2,3.0
5763,1,15.894952224644102,4,4.4,3,4.0
5764,2,17.26866771020271,2,2.3,3,2.0
5765,2,16.759949589762293,2,3.0,3,1.0
5766,1,13.600992202473757,5,2.0,3,4.0
5767,1,16.828591518992926,4,6.6,5,4.0
5768,2,16.888203918950687,3,17.0,1,1.0
5769,3,12.506180941677357,3,3.0,2,1.0
5770,2,15.319588176962746,1,5.0,2,3.0
5773,1,17.729531586015174,4,8.0,5,1.0
5774,2,14.220976332738882,1,3.0,2,1.0
5775,0,16.325109901643454,2,8.5,3,5.0
5776,2,15.50375983566553,1,9.0,2,1.0
5777,3,11.999183768296458,1,5.1,1,2.0
5780,2,16.257857680289998,1,11.0,2,2.0
5781,2,14.983804680730081,1,6.0,1,1.0
5782,0,15.626569913756477,2,8.6,2,11.0
5783,3,6.90875477931522,1,0.7,1,1.0
5785,2,13.652992804936396,3,5.0,1,1.0
5786,2,15.201805169084134,1,9.0,2,1.0
5787,2,16.118095750958314,2,2.2,3,3.0
5788,3,11.024497138646277,1,3.7,1,1.0
5789,2,16.96824662306297,2,10.0,3,1.0
5790,2,17.41282281855272,3,4.0,1,1.0
5791,2,13.840203170554645,1,13.0,1,1.0
5793,2,12.948012371209098,1,25.0,1,1.0
5796,0,14.346139397261565,1,4.4,1,4.0
5797,2,15.176487367510099,1,2.8,1,1.0
5798,3,13.815511557963774,2,5.0,1,3.0
5799,1,18.560442695023177,3,4.0,4,2.0
5800,2,17.22335251545768,2,11.0,1,1.0
5802,2,15.607270193858982,1,24.7,2,1.0
5806,3,13.217675375388819,2,7.0,2,3.0
5807,0,13.017005083966255,3,3.4,3,4.0
5809,2,14.763298794106426,1,1.0,1,1.0
5811,2,13.605411555370859,1,15.3,1,1.0
5813,2,18.92145603792546,2,12.8,1,2.0
5814,1,17.112404161720832,3,16.0,3,1.0
5816,1,15.984564372619506,4,12.0,2,1.0
5817,2,16.118095750958314,1,3.7,2,1.0
5818,1,17.218063387258766,5,6.0,3,4.0
5819,2,14.967362778424645,3,13.0,2,1.0
5820,2,16.52356082573315,2,4.0,3,1.0
5821,1,17.479072229734946,4,13.0,5,1.0
5822,1,16.42005045663397,3,8.0,4,3.0
5823,0,13.592368256649284,1,5.8,1,5.0
5824,3,14.220976332738882,1,2.0,1,3.0
5825,2,17.32705602664604,2,17.0,3,1.0
5826,3,13.304686600863562,1,2.9,1,2.0
5828,3,14.240778946963175,1,4.7,1,3.0
5830,2,15.520258832020865,2,1.5,2,1.0
5836,3,11.967187086434018,1,2.8,1,3.0
5837,2,14.285514812209815,1,5.0,1,1.0
5838,2,14.603968372873895,1,6.0,2,1.0
5839,3,11.181625827362724,1,6.0,1,1.0
5840,0,14.508658238524095,1,8.0,1,4.0
5841,1,16.885886420917743,5,10.0,5,5.0
5842,3,14.678400935052153,1,2.0,1,3.0
5843,0,10.985309671896763,2,5.0,1,5.0
5844,3,11.002116507732017,1,1.3,1,2.0
5845,0,14.220976332738882,2,2.3,2,4.0
5846,2,15.000976461178174,1,10.0,2,4.0
5848,1,18.495460713836454,4,9.0,3,4.0
5849,2,20.435583765827964,1,34.3,1,1.0
5851,2,15.096444681204078,1,1.5,1,1.0
5854,2,15.607270193858982,1,26.0,1,1.0
5857,1,13.681622530324473,3,5.8,4,5.0
5858,2,16.588099342704055,1,6.0,1,2.0
5860,2,14.03690618254422,1,8.0,1,1.0
5862,0,15.424948670398354,1,5.9,2,11.0
5863,0,14.508658238524095,2,2.9,1,4.0
5864,3,12.022486289214418,1,2.0,1,4.0
5865,2,13.171155446333852,4,3.0,2,1.0
5866,3,11.51293546492023,1,6.4,1,1.0
5868,3,10.99189797871964,1,4.4,1,1.0
5869,2,14.930652476452392,2,3.4,3,1.0
5870,2,15.520258832020865,1,15.0,2,1.0
5871,3,13.122365377402328,2,3.0,1,1.0
5872,3,13.017005083966255,2,3.0,2,3.0
5873,3,13.122365377402328,2,11.0,1,2.0
5875,3,10.12667110305036,1,1.6,1,4.0
5876,1,15.310659548211468,6,2.5,3,2.0
5879,0,14.45736497045232,2,1.3,2,6.0
5880,3,12.429220196836383,1,4.0,1,1.0
5883,2,14.151983508870947,1,5.0,2,2.0
5885,2,13.815511557963774,1,14.3,1,3.0
5887,2,16.41820031748273,2,16.0,2,1.0
5888,3,8.517393171418904,1,0.9,1,2.0
5889,2,15.807486210288474,2,20.0,2,1.0
5890,3,10.819798284210286,1,4.9,1,2.0
5892,0,15.039286283703994,2,4.1,3,6.0
5895,2,16.705883260304436,1,42.0,1,1.0
5897,3,14.603968372873895,1,1.8,1,2.0
5898,0,10.819798284210286,2,1.5,1,5.0
5900,1,16.691896130223725,4,16.0,2,1.0
5903,3,12.539805418960496,3,2.7,1,1.0
5904,2,18.560442695023177,2,14.0,3,2.0
5906,1,16.44307358040813,4,12.4,4,1.0
5907,1,18.105970012811294,5,6.0,3,2.0
5908,0,12.574185427296195,2,2.3,3,4.0
5909,2,13.122365377402328,1,34.0,1,1.0
5912,3,10.819798284210286,1,5.6,1,4.0
5914,0,13.122365377402328,1,1.9,1,4.0
5915,3,10.464816158475225,1,1.7,1,1.0
5917,2,14.231092319726866,1,8.0,1,1.0
5918,3,7.789454566086673,1,4.0,1,1.0
5920,0,13.527829818844937,1,3.0,1,4.0
5923,1,17.209558274910677,3,15.0,3,1.0
5924,2,15.176487367510099,1,1.9,1,1.0
5925,3,13.122365377402328,1,8.3,1,1.0
5928,2,14.211599177207125,1,8.0,2,2.0
5929,1,16.213405921671733,3,11.3,3,4.0
5931,3,12.716900269294165,1,0.8,1,3.0
5933,3,8.160803920954665,1,0.9,1,1.0
5935,3,11.51293546492023,1,2.0,1,1.0
5936,3,11.225256725762893,1,3.4,1,1.0
5937,0,13.815511557963774,1,6.3,1,10.0
5938,1,15.052562465848139,3,4.0,3,3.0
5939,1,14.950725391783292,4,4.1,3,3.0
5944,2,13.573414792649972,3,6.8,1,1.0
5945,2,16.955343218782065,2,1.8,2,1.0
5946,0,13.533766818658972,2,3.6,1,5.0
5951,0,13.122365377402328,2,2.9,3,6.0
5952,1,14.907434194052001,4,2.3,3,4.0
5953,2,15.475174935926328,2,3.0,1,1.0
5954,0,13.815511557963774,1,3.3,1,5.0
5955,2,18.02763817065757,1,2.8,1,3.0
5957,1,17.11134746100564,3,6.0,4,1.0
5958,3,14.378763722616982,1,3.3,1,3.0
5959,1,18.66480165190582,7,7.6,3,4.0
5962,3,10.596659732783579,1,1.0,1,1.0
5963,3,13.425597881382114,1,3.5,1,3.0
5966,3,10.596659732783579,1,2.8,1,1.0
5967,3,11.918397239722838,1,4.0,1,3.0
5968,3,12.611541086966115,2,7.5,1,3.0
5969,3,10.373522431293592,1,1.0,1,4.0
5971,3,13.815511557963774,1,4.3,1,3.0
5972,0,14.508658238524095,1,9.0,1,4.0
5973,3,9.798182590890704,1,1.4,1,4.0
5974,1,14.153632147939842,6,3.2,2,4.0
5975,0,13.122365377402328,2,4.0,2,4.0
5976,0,12.818554633046093,3,2.5,3,4.0
5977,1,18.058340511097985,5,10.0,3,2.0
5978,3,9.210440366976517,1,2.7,1,3.0
5980,2,15.150511887854474,1,3.0,2,2.0
5981,2,14.573040466276632,1,11.7,2,1.0
5982,0,17.553180200057167,2,4.3,3,9.0
5983,3,13.122365377402328,1,8.0,1,1.0
5984,0,13.36531112464094,2,4.3,2,7.0
5987,0,14.115615891155079,2,5.2,2,4.0
5988,3,10.98537746505985,1,2.0,1,4.0
5989,0,14.220976332738882,1,1.4,1,4.0
5990,3,12.867989702969597,1,6.7,1,4.0
5992,3,12.027298788201872,1,2.9,1,4.0
5993,0,12.468440756144114,1,3.3,1,6.0
5994,3,12.479722982014632,1,3.8,1,1.0
5995,3,9.433563920090563,1,4.0,1,4.0
5996,3,13.412194638694368,1,3.0,1,1.0
5997,0,13.122365377402328,1,5.0,1,5.0
5998,2,14.914123179965662,2,4.6,2,3.0
6001,2,17.57671069691365,2,16.0,1,3.0
6004,3,11.225256725762893,1,4.0,1,1.0
6005,1,15.984564372619506,3,3.9,4,4.0
6006,3,8.987321812850125,1,1.2,1,5.0
6007,2,15.547166280113759,1,1.2,1,3.0
6008,3,12.765691290604371,1,6.0,1,2.0
6009,0,15.424948670398354,2,5.0,3,5.0
6010,3,13.304686600863562,1,5.0,1,2.0
6012,3,10.84536805540928,1,3.1,1,1.0
6013,1,17.333882493899264,5,7.0,3,1.0
6018,3,12.899222326086994,1,4.1,1,3.0
6020,3,12.899222326086994,1,2.9,1,4.0
6021,0,15.201805169084134,1,5.8,2,5.0
6022,3,12.611541086966115,1,6.3,1,4.0
6024,0,15.955576839107596,1,2.5,2,4.0
6025,0,14.260197020251155,2,5.9,2,6.0
6026,2,15.404745967162468,2,14.8,3,4.0
6027,2,15.096444681204078,2,2.7,2,3.0
6029,3,11.695255355062795,1,1.4,1,4.0
6030,0,12.644330802262578,1,2.5,1,5.0
6032,3,11.92504173829169,3,3.9,1,3.0
6033,2,16.816230422780546,1,9.0,2,4.0
6034,2,14.914123179965662,2,0.9,1,2.0
6035,0,14.491653990708034,2,2.6,1,4.0
6036,3,13.079457964073546,2,5.0,1,1.0
6039,3,11.51293546492023,1,0.3,1,1.0
6040,2,16.118095750958314,1,13.8,2,2.0
6041,2,15.640095171972137,3,2.1,1,3.0
6043,3,13.815511557963774,1,3.0,1,2.0
6044,0,9.210440366976517,1,2.4,1,5.0
6045,0,12.206077645517674,1,4.3,1,5.0
6047,1,17.23781693547374,5,6.0,5,4.0
6048,3,13.122365377402328,1,2.5,1,2.0
6051,2,14.985513153085241,3,1.2,1,1.0
6055,3,12.04355959836804,1,0.6,1,2.0
6056,2,15.424948670398354,1,6.0,2,1.0
6059,0,13.815511557963774,1,2.0,1,6.0
6060,0,13.304686600863562,1,2.5,1,9.0
6062,2,15.520258832020865,1,16.0,2,1.0
6064,3,12.561373646040757,1,7.0,1,2.0
6065,3,13.269007668944983,1,6.0,1,3.0
6066,0,17.90148688732258,4,6.4,4,12.0
6067,2,14.508658238524095,2,2.0,1,1.0
6068,2,17.034386422832473,1,7.0,2,1.0
6070,2,17.130423607366627,3,7.0,2,1.0
6071,2,16.22245575637265,2,16.0,3,4.0
6072,1,13.507627138738266,5,7.0,1,1.0
6073,2,17.034386422832473,1,44.0,1,1.0
6074,2,17.014183675514957,2,8.0,2,2.0
6075,2,15.468008151429684,1,18.0,2,1.0
6076,1,17.552530584356127,4,7.3,3,4.0
6078,1,18.84348320122413,4,6.5,3,2.0
6083,3,12.765691290604371,2,2.7,1,2.0
6085,0,14.077875591662238,1,4.0,1,4.0
6086,2,14.508658238524095,1,8.0,1,1.0
6087,3,12.421188057397055,1,2.0,1,1.0
6088,3,12.206077645517674,1,20.0,1,1.0
6090,2,16.146294402536515,3,8.0,2,1.0
6091,3,13.032545885135145,1,11.0,1,1.0
6093,3,11.98845753419117,1,12.0,1,1.0
6094,1,19.67515653330366,8,10.0,7,3.0
6095,2,14.986443818289482,2,8.0,1,3.0
6096,2,14.508658238524095,1,6.0,1,1.0
6097,2,15.76142084987672,2,1.0,1,1.0
6099,3,13.815511557963774,1,2.5,1,2.0
6104,0,15.250595321348806,1,11.0,1,5.0
6105,2,15.687312888712007,2,4.9,3,4.0
6108,0,15.702580358511794,4,4.1,4,9.0
6109,2,14.04662307257814,1,26.0,1,1.0
6110,0,12.527286201190748,1,7.1,1,8.0
6112,1,15.394489469099211,4,21.0,2,1.0
6113,2,15.38412668421143,2,5.0,2,1.0
6114,2,17.57671069691365,2,6.0,3,1.0
6115,2,14.220976332738882,1,4.8,2,3.0
6118,2,15.38412668421143,2,2.0,2,3.0
6119,3,8.990067695753655,1,1.7,1,3.0
6120,1,17.531518703797364,4,4.1,4,2.0
6121,2,14.038654909278163,1,14.0,1,1.0
6122,2,16.08763654656639,2,2.8,3,1.0
6124,1,16.300417291085605,4,10.0,2,1.0
6125,3,9.61587214452889,1,8.0,1,3.0
6127,1,17.210194640739356,5,8.1,5,4.0
6128,3,13.910821646859095,1,2.4,1,3.0
6129,3,13.161586013632684,3,3.0,2,2.0
6130,2,15.483855099663293,1,35.0,1,1.0
6132,3,13.384729180332174,1,3.0,1,1.0
6134,3,12.436092500783815,4,2.1,1,2.0
6135,2,16.118095950958274,2,45.0,1,1.0
6136,3,13.997832948091215,1,3.0,1,1.0
6137,3,14.220976332738882,1,2.0,1,2.0
6138,2,16.235501282073233,2,11.0,2,2.0
6139,3,14.373382540640412,2,3.8,1,3.0
6140,1,20.150671186782787,12,10.0,8,6.0
6143,3,6.90875477931522,1,1.6,1,1.0
6145,3,12.872503604884244,2,0.8,1,2.0
6147,2,14.220976332738882,1,9.0,2,3.0
6148,2,14.648420115681892,3,3.0,1,3.0
6149,3,13.493928313146206,2,4.0,1,1.0
6150,0,11.918397239722838,1,5.5,1,5.0
6151,3,12.429220196836383,1,6.0,1,1.0
6152,3,12.429220196836383,1,2.8,1,2.0
6153,0,15.843658936835498,2,1.6,3,7.0
6154,1,17.0926553286923,3,11.0,4,2.0
6155,2,14.914123179965662,1,3.0,1,1.0
6156,1,15.76142084987672,3,4.0,3,3.0
6157,0,16.118095750958314,2,4.0,3,7.0
6158,3,10.596659732783579,1,2.0,1,1.0
6160,3,13.322853874813605,1,4.0,1,1.0
6161,0,16.41923681709159,4,10.0,2,8.0
6163,3,11.51293546492023,1,19.0,2,1.0
6165,2,15.607270193858982,1,11.0,2,1.0
6166,3,13.45883704259595,1,3.0,1,1.0
6169,2,15.123843647884687,1,13.0,1,1.0
6170,2,14.346139397261565,2,7.0,2,2.0
6171,1,18.21365620551428,6,11.0,4,4.0
6172,0,15.43481483733063,2,8.1,3,5.0
6173,2,16.300417291085605,1,15.0,2,1.0
6175,3,13.567691300166784,1,4.0,1,1.0
6176,2,16.128046080821385,2,25.0,2,1.0
6178,3,10.12667110305036,1,0.6,1,3.0
6180,2,12.959846800844963,4,4.0,2,1.0
6182,1,16.454567959008102,4,16.0,3,1.0
6183,3,11.790920771832466,2,4.4,1,3.0
6184,2,14.690979711984754,1,5.0,1,1.0
6185,2,15.068273812173887,1,8.0,2,1.0
6188,3,12.709311562880636,1,6.0,1,1.0
6189,3,13.592368256649284,2,5.0,1,1.0
6190,3,10.79347537598923,1,1.8,1,3.0
6191,2,13.565767608549109,3,4.0,2,1.0
6192,2,15.291600603789066,3,3.0,1,1.0
6193,1,14.756754941525863,3,9.0,3,1.0
6196,3,12.42724224989237,1,6.0,1,1.0
6197,0,12.206077645517674,1,6.8,1,7.0
6200,1,14.790070575320824,3,6.0,3,4.0
6204,2,14.82921870241291,1,15.0,2,4.0
6206,3,13.059515160231102,1,13.0,1,1.0
